time,open,high,low,close,volume
2023-12-19,56.17,56.52,55.46,56.35,752838
2023-12-20,56.52,57.14,56.17,56.35,752454
2023-12-21,56.17,57.23,55.73,56.44,889107
2023-12-22,56.52,58.64,56.52,57.58,2772586
2023-12-25,57.85,58.73,57.32,58.11,1162409
2023-12-26,58.2,61.73,58.2,61.38,5126780
2023-12-27,61.82,61.82,61.03,61.56,1215640
2023-12-28,61.82,61.82,60.14,60.59,1474699
2023-12-29,60.59,61.38,60.41,60.76,1072685
2024-01-02,60.76,61.82,59.53,59.79,1869132
2024-01-03,59.79,63.24,59.79,62.71,1882631
2024-01-04,62.88,63.15,61.65,61.82,1490467
2024-01-05,61.82,62.35,61.38,61.82,914316
2024-01-08,61.82,62.62,61.2,61.73,1239608
2024-01-09,61.29,62.79,61.12,61.65,1090423
2024-01-10,61.47,61.82,59.09,59.79,2921628
2024-01-11,59.79,60.94,59.17,60.94,1596123
2024-01-12,60.06,60.5,58.73,59.7,2061308
2024-01-15,59.7,60.32,57.85,58.29,1635271
2024-01-16,58.29,60.06,58.29,60.06,1427407
2024-01-17,60.32,60.41,59.53,60.06,954992
2024-01-18,60.14,60.94,59.44,60.59,1263138
2024-01-19,60.94,61.73,60.23,60.94,1031087
2024-01-22,61.03,61.12,58.91,59.97,1986880
2024-01-23,59.97,60.14,59.26,60.06,926797
2024-01-24,60.06,60.23,59.17,59.17,1306334
2024-01-25,59.88,59.88,58.91,59.88,1117079
2024-01-26,60.06,60.23,59.53,59.79,780934
2024-01-29,59.79,61.38,59.62,60.85,1903351
2024-01-30,61.12,61.12,60.32,61.03,940147
2024-01-31,61.38,62.35,59.53,59.62,2735447
2024-02-01,59.97,60.14,59.35,59.35,1550181
2024-02-02,59.88,59.88,58.82,59.09,2181331
2024-02-05,59.09,59.35,57.23,57.23,3714554
2024-02-06,57.14,59.62,55.64,58.73,2291166
2024-02-07,59.09,59.35,58.47,58.47,912671
2024-02-15,59.0,59.35,58.47,59.17,1382952
2024-02-16,59.62,59.62,58.56,58.56,1190706
2024-02-19,58.64,59.0,58.29,58.56,1483476
2024-02-20,58.56,61.38,58.38,60.76,4118274
2024-02-21,60.94,61.29,60.14,60.67,1628354
2024-02-22,60.59,61.56,60.59,60.85,1820291
2024-02-23,60.76,60.85,58.11,58.11,3908204
2024-02-26,58.29,58.56,57.41,57.94,1958441
2024-02-27,58.47,59.44,57.85,59.44,1796830
2024-02-28,59.62,60.23,58.82,59.35,1686351
2024-02-29,59.53,59.53,58.38,58.91,1476063
2024-03-01,59.0,60.94,59.0,60.94,4063071
2024-03-04,63.41,64.83,63.15,63.59,3905514
2024-03-05,63.59,64.91,62.79,64.38,1903376
2024-03-06,64.21,64.3,62.0,62.35,2158599
2024-03-07,62.09,63.06,62.0,62.35,2108297
2024-03-08,62.97,62.97,60.85,60.94,2631098
2024-03-11,60.76,62.44,60.59,61.12,2605893
2024-03-12,61.38,62.62,60.94,62.53,1808426
2024-03-13,63.06,66.86,62.88,66.86,4740058
2024-03-14,66.86,68.62,66.86,68.01,3250957
2024-03-15,68.01,68.98,66.59,67.92,2245355
2024-03-18,68.01,68.54,63.24,63.24,5904564
2024-03-19,64.03,64.03,61.91,62.09,1892947
2024-03-20,62.88,63.5,62.0,63.5,1642599
2024-03-21,64.12,64.3,62.88,63.41,2095729
2024-03-22,63.68,64.38,62.97,63.24,2179101
2024-03-25,63.41,64.83,63.15,64.03,1879614
2024-03-26,64.47,64.83,63.68,64.74,1449804
2024-03-27,64.83,65.8,64.56,64.91,1663195
2024-03-28,65.8,65.8,63.85,64.21,1230470
2024-03-29,64.47,65.36,63.94,64.47,1211320
2024-04-01,64.47,64.83,62.62,63.24,2122401
2024-04-02,63.15,63.59,62.62,63.5,1528821
2024-04-03,63.5,64.12,62.44,62.44,1760601
2024-04-04,62.18,62.71,61.82,62.18,1084511
2024-04-05,61.82,63.77,61.65,62.18,1839925
2024-04-08,62.71,62.88,61.73,61.73,746066
2024-04-09,61.82,63.15,61.65,63.15,988368
2024-04-10,63.41,63.41,62.0,62.09,788503
2024-04-11,61.38,61.91,61.38,61.47,943516
2024-04-12,61.82,63.15,61.38,62.62,1083116
2024-04-15,61.82,62.44,58.29,58.29,2302540
2024-04-16,58.38,59.17,56.52,58.29,2004668
2024-04-17,58.64,58.64,56.52,56.52,784870
2024-04-19,55.2,56.17,53.87,53.87,1503925
2024-04-22,54.76,55.99,54.23,55.55,783948
2024-04-23,54.76,55.55,54.76,55.55,651661
2024-04-24,55.91,58.11,55.73,57.76,985564
2024-04-25,57.76,57.85,56.26,57.5,682796
2024-04-26,58.82,59.62,58.29,58.56,1512849
2024-05-02,59.0,59.0,58.11,58.73,436248
2024-05-03,59.09,59.53,58.11,58.29,607268
2024-05-06,59.09,59.62,58.47,59.35,1256458
2024-05-07,59.53,60.94,59.44,60.67,1439164
2024-05-08,60.67,60.67,59.44,60.41,727162
2024-05-09,60.76,61.91,59.79,60.14,1180381
2024-05-10,60.23,60.5,59.35,60.23,658037
2024-05-13,60.06,60.5,59.17,59.17,761457
2024-05-14,59.17,59.97,59.0,59.53,642131
2024-05-15,59.7,61.73,59.35,60.23,2075163
2024-05-16,60.59,61.12,59.79,60.06,1202440
2024-05-17,60.5,62.62,60.41,62.44,2367789
2024-05-20,63.32,63.41,62.44,62.44,1383057
2024-05-21,62.44,65.53,61.91,64.38,2784518
2024-05-22,64.47,64.65,63.15,63.41,1496961
2024-05-23,63.41,64.47,62.88,64.47,1411448
2024-05-24,64.03,64.47,61.12,63.15,2050792
2024-05-27,62.71,63.32,61.47,62.97,879553
2024-05-28,63.94,67.12,62.97,66.42,3621026
2024-05-29,66.42,66.5,64.56,65.18,1873614
2024-05-30,64.83,65.0,62.62,63.94,2097013
2024-05-31,63.94,64.03,62.97,64.03,1126443
2024-06-03,64.91,64.91,64.12,64.56,1000680
2024-06-04,64.91,66.59,64.47,64.47,1667719
2024-06-05,64.74,64.83,63.85,63.85,1418084
2024-06-06,63.85,64.38,63.24,63.85,1179971
2024-06-07,64.21,64.21,63.32,64.12,883085
2024-06-10,64.47,66.06,64.3,65.71,1832937
2024-06-11,66.15,67.21,65.09,65.53,2162142
2024-06-12,65.36,65.36,64.47,65.36,781767
2024-06-13,65.62,66.33,64.74,64.83,1088543
2024-06-14,65.27,66.5,64.12,64.12,1978900
2024-06-17,64.03,64.21,63.59,63.59,822951
2024-06-18,64.03,65.89,63.85,64.91,1374840
2024-06-19,65.36,68.8,65.09,67.39,3997803
2024-06-20,67.39,68.71,66.95,67.56,1470814
2024-06-21,67.83,68.89,67.03,67.3,1558178
2024-06-24,67.12,67.56,63.77,64.47,2332422
2024-06-25,64.91,65.09,63.77,64.12,1130975
2024-06-26,64.56,64.65,63.85,64.56,1044065
2024-06-27,64.91,64.91,63.94,64.21,526526
2024-06-28,64.12,64.38,61.82,61.91,1863688
2024-07-01,62.09,63.15,61.91,62.88,390350
2024-07-02,62.97,64.3,62.97,63.77,602436
2024-07-03,63.59,64.38,63.59,63.77,614001
2024-07-04,63.77,64.21,63.59,63.59,597212
2024-07-05,63.68,63.94,63.15,63.41,521904
2024-07-08,63.94,64.21,63.32,64.21,857466
2024-07-09,64.74,66.06,64.12,65.62,1472925
2024-07-10,65.71,65.8,64.47,64.47,817660
2024-07-11,64.91,65.27,64.65,64.65,632888
2024-07-12,64.47,65.8,64.47,65.0,991521
2024-07-15,65.18,65.44,63.94,64.56,555428
2024-07-16,65.0,65.89,64.56,65.18,879025
2024-07-17,65.44,65.71,61.65,63.24,1351649
2024-07-18,63.32,63.59,61.82,63.24,952648
2024-07-19,63.15,63.32,61.2,61.73,1142631
2024-07-22,61.82,61.82,59.0,59.0,1567676
2024-07-23,59.0,60.06,57.85,57.85,742956
2024-07-24,57.41,58.73,56.7,58.73,741679
2024-07-25,58.73,58.73,57.85,58.73,361090
2024-07-26,59.35,59.35,58.47,59.35,398424
2024-07-29,60.06,60.06,59.35,59.53,250644
2024-07-30,59.62,59.97,57.94,59.35,483470
2024-07-31,59.0,59.09,57.41,57.41,1154941
2024-08-01,57.58,59.0,56.52,56.97,1268662
2024-08-02,56.52,57.23,53.87,56.26,742536
2024-08-05,55.29,55.91,52.37,52.37,1710813
2024-08-06,52.81,53.7,51.4,53.08,960774
2024-08-07,53.87,53.87,52.73,53.26,432658
2024-08-08,52.99,55.38,52.9,53.43,749703
2024-08-09,54.14,54.32,53.87,54.14,378952
2024-08-12,54.67,54.76,54.05,54.49,441991
2024-08-13,54.49,54.49,53.61,54.14,480368
2024-08-14,54.32,54.49,53.7,54.32,375617
2024-08-15,54.32,54.4,53.61,53.87,304032
2024-08-16,54.05,56.35,54.05,56.08,1049782
2024-08-19,56.08,57.5,56.08,56.7,506536
2024-08-20,57.32,58.11,56.88,57.76,874043
2024-08-21,57.5,58.56,56.88,57.23,554665
2024-08-22,57.23,57.23,56.17,56.35,939003
2024-08-23,56.26,56.7,55.91,56.26,513358
2024-08-26,56.88,57.41,56.26,56.79,503379
2024-08-27,56.7,56.79,56.17,56.7,323902
2024-08-28,56.97,56.97,56.08,56.26,329513
2024-08-29,56.44,56.44,55.91,56.35,253902
2024-08-30,56.35,56.61,56.08,56.08,305343
2024-09-04,55.55,57.14,55.29,56.26,561157
2024-09-05,56.7,56.79,55.64,55.73,248568
2024-09-06,55.73,55.99,55.02,55.29,359177
2024-09-09,55.29,55.82,54.58,54.58,334326
2024-09-10,54.85,55.38,53.7,53.87,385923
2024-09-11,54.23,54.85,53.7,54.76,548317
2024-09-12,54.76,55.38,54.76,55.02,285646
2024-09-13,54.85,55.11,53.87,54.4,232266
2024-09-16,54.49,55.11,50.61,52.11,1214746
2024-09-17,52.11,53.34,52.11,53.26,258376
2024-09-18,53.26,54.14,53.26,53.52,361408
2024-09-19,53.79,54.67,53.7,54.32,609930
2024-09-20,54.93,55.2,54.32,54.49,451579
2024-09-23,54.58,54.67,54.05,54.23,213530
2024-09-24,54.67,56.61,54.32,56.61,1293445
2024-09-25,57.23,57.23,56.44,56.7,382724
2024-09-26,56.79,57.67,56.44,57.05,863888
2024-09-27,57.23,57.58,56.52,56.97,401984
2024-09-30,56.97,56.97,56.26,56.35,433580
2024-10-01,56.44,56.97,56.17,56.26,583129
2024-10-02,55.91,56.26,55.02,55.29,835849
2024-10-03,55.55,55.73,54.32,54.49,827125
2024-10-04,54.49,54.93,54.32,54.32,282312
2024-10-07,54.67,54.67,54.14,54.23,402221
2024-10-08,54.23,54.93,54.23,54.76,278834
2024-10-09,54.58,55.11,54.32,55.11,383105
2024-10-10,55.29,55.29,54.58,54.67,347469
2024-10-11,54.67,56.26,54.67,55.82,821746
2024-10-14,56.26,57.14,55.82,56.97,869457
2024-10-15,56.97,56.97,55.82,55.91,493368
2024-10-16,55.91,55.99,55.38,55.82,403472
2024-10-17,56.17,56.26,55.02,55.73,421928
2024-10-18,56.52,56.52,55.73,55.99,392946
2024-10-21,55.99,58.11,55.99,57.41,1767844
2024-10-22,57.41,59.53,57.05,59.26,2106553
2024-10-23,59.26,59.26,58.56,59.0,587821
2024-10-24,59.0,59.88,58.03,58.29,1240913
2024-10-25,58.47,59.97,58.38,59.7,1360399
2024-10-28,60.14,60.5,59.35,60.14,641097
2024-10-29,60.14,61.65,59.26,59.7,1586348
2024-10-30,59.88,59.88,58.29,59.17,800684
2024-10-31,59.26,60.67,59.26,59.35,656067
2024-11-01,58.82,59.97,58.29,59.97,638591
2024-11-04,59.09,59.17,58.38,58.82,487301
2024-11-05,59.09,59.35,58.73,58.91,297866
2024-11-06,59.44,60.67,59.09,60.41,1681941
2024-11-07,60.94,62.35,60.41,61.56,1398748
2024-11-08,61.65,62.35,61.03,61.56,731651
2024-11-11,61.47,61.47,60.14,61.2,975653
2024-11-12,61.2,62.53,61.2,62.26,1586109
2024-11-13,62.53,62.53,61.29,62.26,501120
2024-11-14,61.82,62.18,58.56,58.56,1158806
2024-11-15,58.47,59.35,57.5,58.29,1417324
2024-11-18,58.29,58.73,55.82,57.85,1216083
2024-11-19,57.85,57.85,55.91,56.97,690115
2024-11-20,56.79,58.82,55.82,57.76,959708
2024-11-21,57.58,57.94,56.79,57.76,373824
2024-11-22,57.76,58.73,57.23,57.67,634525
2024-11-25,57.58,58.47,57.58,58.2,423456
2024-11-26,58.29,58.64,57.85,58.47,641061
2024-11-27,58.64,58.73,57.5,57.85,407285
2024-11-28,58.11,58.38,57.41,57.76,367093
2024-11-29,57.5,58.29,57.32,58.11,628348
2024-12-02,58.38,59.97,57.58,59.17,1122035
2024-12-03,59.0,59.35,58.73,59.09,539239
2024-12-04,59.0,59.17,58.11,58.73,634877
2024-12-05,58.56,59.62,58.11,59.53,1294536
2024-12-06,59.79,60.41,59.35,59.35,749291
2024-12-09,59.35,60.76,59.26,59.88,983265
2024-12-10,60.23,60.59,59.62,60.32,881285
2024-12-11,60.23,60.41,59.44,59.53,641591
2024-12-12,59.53,59.88,58.73,58.73,632265
2024-12-13,58.47,59.0,58.29,58.38,533191
2024-12-16,58.38,58.73,58.2,58.73,425893
2024-12-17,58.82,59.44,58.82,59.26,544383
2024-12-18,59.53,59.62,58.91,59.09,515016
2024-12-19,58.56,58.91,57.94,58.47,1147217
2024-12-20,58.38,59.7,58.38,59.44,592934
2024-12-23,59.7,59.7,59.26,59.62,605856
2024-12-24,59.97,59.97,59.17,59.43,548382
2024-12-25,59.43,61.86,59.43,61.68,2491655
2024-12-26,61.68,61.86,61.14,61.86,742980
2024-12-27,61.86,62.03,60.96,61.14,638067
2024-12-30,61.14,61.77,60.69,61.68,478879
2024-12-31,61.59,61.59,61.05,61.59,388936
2025-01-02,61.68,63.47,61.68,62.39,1295235
2025-01-03,62.66,62.66,61.14,61.14,776430
2025-01-06,61.5,62.66,61.14,62.03,1236257
2025-01-07,62.21,62.21,60.87,61.68,554972
2025-01-08,61.59,61.68,60.6,61.05,630406
2025-01-09,61.32,62.21,60.78,61.86,525104
2025-01-10,61.86,64.01,61.59,62.12,1348975
2025-01-13,62.12,65.08,61.59,63.83,1619670
2025-01-14,64.1,64.45,63.29,63.47,748441
2025-01-15,63.47,64.63,63.38,64.01,1065474
2025-01-16,64.54,65.35,63.74,65.35,1520125
2025-01-17,65.35,66.97,65.08,66.34,1665189
2025-01-20,66.25,66.79,64.81,65.62,846131
2025-01-21,65.62,66.25,65.35,65.62,687136
2025-01-22,65.98,66.25,65.17,65.35,599484
2025-01-23,65.26,65.89,64.63,65.62,598398
2025-01-24,65.53,66.07,65.17,65.71,431761
2025-02-03,65.35,65.62,63.38,64.37,962572
2025-02-04,65.08,68.85,64.54,68.85,1662240
2025-02-05,70.82,72.79,69.65,71.63,2358653
2025-02-06,71.72,74.67,71.54,73.42,1930174
2025-02-07,73.51,75.3,73.06,73.42,1078765
2025-02-10,72.16,75.75,72.16,73.15,1444622
2025-02-11,73.69,76.83,73.69,75.3,1615816
2025-02-12,75.57,76.38,74.94,75.93,807330
2025-02-13,76.38,80.68,76.2,80.68,1850403
2025-02-14,79.87,83.1,79.87,82.56,1502115
2025-02-17,82.56,83.19,79.25,79.43,2812800
2025-02-18,79.78,81.31,78.26,80.86,1730314
2025-02-19,81.22,84.36,81.22,81.94,1437398
2025-02-20,83.82,83.82,81.13,82.03,1025569
2025-02-21,82.03,85.16,81.31,85.16,1297713
2025-02-24,85.97,86.96,84.27,84.36,772257
2025-02-25,85.16,85.97,82.74,84.71,796704
2025-02-26,85.07,85.43,83.01,83.01,1207121
2025-02-27,82.74,84.36,81.58,83.91,1956330
2025-02-28,83.37,84.27,80.95,82.47,2415277
2025-03-03,82.56,82.56,79.78,79.78,1958674
2025-03-04,80.68,82.83,80.05,82.03,1224031
2025-03-05,82.92,83.01,81.31,81.94,1655587
2025-03-06,82.2,86.06,82.2,86.06,2298554
2025-03-07,86.51,87.67,84.27,84.27,1085680
2025-03-10,84.18,84.98,81.85,81.85,2505051
2025-03-11,80.68,83.37,80.59,82.03,1568685
2025-03-12,82.47,82.47,79.78,79.78,3314538
2025-03-13,80.32,81.04,75.84,76.11,3620589
2025-03-14,76.02,77.18,74.41,74.41,1730598
2025-03-17,73.96,76.56,73.42,75.3,2176353
2025-03-18,76.02,76.02,74.41,74.58,904237
2025-03-19,74.58,77.09,74.58,75.48,1368384
2025-03-20,76.11,78.26,75.03,77.9,1823812
2025-03-21,77.9,78.8,77.45,77.99,1019080
2025-03-24,78.53,78.53,76.92,77.27,673800
2025-03-25,77.36,78.71,77.27,77.27,721787
2025-03-26,77.27,78.26,76.83,77.54,940610
2025-03-27,77.72,79.16,77.72,77.81,1084431
2025-03-28,78.44,78.44,75.84,75.84,1019516
2025-03-31,74.85,76.2,74.41,76.2,1473232
2025-04-01,76.74,77.09,75.75,76.65,488017
2025-04-02,76.92,77.81,76.56,76.92,706781
2025-04-03,71.54,73.78,71.54,71.54,1644676
2025-04-04,66.61,68.4,66.61,66.61,4036101
2025-04-08,65.44,66.34,61.94,61.94,1001696
2025-04-09,57.64,62.03,57.64,57.64,2403368
2025-04-10,61.68,61.68,61.68,61.68,222727
2025-04-11,64.99,65.98,61.41,65.89,3186155
2025-04-14,66.79,66.79,65.26,66.52,1535474
2025-04-15,66.16,69.56,64.99,69.56,2295238
2025-04-16,69.56,69.83,68.49,68.67,1476653
2025-04-17,67.86,70.1,67.86,69.74,912749
2025-04-18,70.1,70.55,68.49,68.49,987405
2025-04-21,68.58,69.92,68.22,69.74,1353945
2025-04-22,69.48,70.64,64.9,69.21,2676442
2025-04-23,69.74,71.54,69.65,71.18,995587
2025-04-24,71.27,73.24,71.18,73.06,1749899
2025-04-25,73.96,76.11,72.34,75.39,1533757
2025-04-28,74.05,74.85,73.69,74.05,602573
2025-04-29,74.41,74.5,72.52,72.52,559107
2025-05-05,71.45,72.61,69.65,72.61,1627365
2025-05-06,72.61,72.79,71.72,71.81,614397
2025-05-07,71.09,71.81,69.83,69.83,1221847
2025-05-08,69.83,71.63,69.83,70.1,936157
2025-05-09,70.37,71.54,70.28,70.37,669703
2025-05-12,70.82,70.91,70.1,70.46,569399
2025-05-13,71.27,73.51,70.73,73.51,1443683
2025-05-14,73.6,73.87,72.34,72.61,1060501
2025-05-15,72.79,74.14,71.9,73.87,1487921
2025-05-16,74.32,74.76,72.61,72.61,1612745
2025-05-19,73.96,74.67,72.79,72.79,1106892
2025-05-20,73.51,73.96,72.88,73.24,642274
2025-05-21,73.06,73.06,69.92,70.64,3736422
2025-05-22,69.92,71.72,69.92,70.1,1187806
2025-05-23,71.0,71.27,70.01,70.1,711148
2025-05-26,72.52,72.52,70.01,71.54,1326142
2025-05-27,73.06,75.66,72.07,74.94,2711500
2025-05-28,74.41,74.76,73.51,74.05,1334498
2025-05-29,74.41,74.85,73.6,73.78,1119953
2025-05-30,73.78,73.78,70.91,71.09,1720454
2025-06-02,71.09,72.34,70.46,71.63,520085
2025-06-03,72.61,73.15,71.81,72.88,832783
2025-06-04,72.88,73.78,72.43,72.88,806174
2025-06-05,72.97,75.03,72.97,73.15,1401035
2025-06-06,73.87,73.87,71.99,71.99,695414
2025-06-09,72.16,72.61,70.82,71.09,764288
2025-06-10,71.0,72.07,70.82,70.82,638812
2025-06-11,71.63,73.06,70.82,72.43,806024
2025-06-12,72.97,73.87,72.52,72.7,1016166
2025-06-13,72.61,72.61,70.91,71.9,1261365
2025-06-16,71.72,73.51,71.63,73.51,974188
2025-06-17,74.23,74.23,73.24,73.69,1085341
2025-06-18,74.05,77.09,73.78,77.09,3878230
2025-06-19,77.27,77.27,75.93,76.2,836928
2025-06-20,76.2,76.74,74.85,74.85,1261524
2025-06-23,74.05,75.75,73.6,74.58,1113442
2025-06-24,75.3,75.66,74.23,74.23,903122
2025-06-25,74.85,76.38,74.23,74.41,1041748
2025-06-26,74.41,75.3,73.96,75.21,715822
2025-06-27,75.66,76.11,75.12,75.3,716994
2025-06-30,76.02,77.9,75.57,76.65,1586411
2025-07-01,77.09,77.81,75.75,76.02,1051607
2025-07-02,75.93,75.93,75.03,75.57,895406
2025-07-03,75.3,76.38,73.69,74.58,1451876
2025-07-04,75.3,75.48,74.23,75.48,862662
2025-07-07,76.2,76.83,75.3,75.3,1143146
2025-07-08,75.75,77.27,75.3,76.83,1563496
2025-07-09,77.54,77.81,76.11,76.29,1353246
2025-07-10,77.09,77.09,75.57,75.57,1159363
2025-07-11,75.66,76.11,74.76,74.76,1338653
2025-07-14,74.94,76.2,73.96,76.11,1382736
2025-07-15,76.38,76.65,74.85,74.85,1060925
2025-07-16,74.94,77.27,74.76,76.11,1697856
2025-07-17,76.56,78.89,76.11,78.62,2475221
2025-07-18,79.34,79.34,77.01,77.18,1167388
2025-07-21,77.27,77.81,75.75,75.75,1345689
2025-07-22,75.75,76.65,75.3,76.38,744704
2025-07-23,76.38,78.89,76.29,76.56,2182587
2025-07-24,77.45,77.45,76.02,76.29,765049
2025-07-25,76.38,77.45,75.48,75.48,2009316
2025-07-28,75.48,76.47,75.3,75.75,1587252
2025-07-29,76.2,76.2,70.55,70.55,2835616
2025-07-30,71.0,72.43,70.37,71.0,1045685
2025-07-31,72.7,73.06,71.27,72.61,1213774
2025-08-01,73.06,73.87,72.34,73.51,947569
2025-08-04,72.61,73.69,72.61,72.79,730593
2025-08-05,73.06,74.05,69.48,71.81,1847821
2025-08-06,72.43,73.96,71.9,73.33,1354327
2025-08-07,74.23,74.58,73.24,74.41,1208159
2025-08-08,75.21,75.21,73.51,74.05,967102
2025-08-11,75.12,75.66,74.14,74.58,1093249
2025-08-12,75.21,75.21,73.78,74.14,924772
2025-08-13,74.23,75.66,74.14,74.5,1631177
2025-08-14,74.76,74.94,73.6,73.78,917893
2025-08-15,73.96,74.58,72.16,72.34,1265516
2025-08-18,72.61,74.41,72.34,72.52,663596
2025-08-19,73.33,73.42,70.82,71.0,1796898
2025-08-20,71.18,71.54,70.37,70.46,1076812
2025-08-21,70.82,71.09,68.94,69.03,1175998
2025-08-22,68.85,68.85,65.98,66.79,1358343
2025-08-25,68.49,68.58,66.43,66.43,450004
2025-08-26,66.43,68.13,66.43,67.77,357424
2025-08-27,68.4,69.21,68.13,68.13,462678
2025-08-28,68.76,68.85,68.04,68.85,369776
2025-08-29,68.94,69.48,68.13,69.12,814021
2025-09-03,69.3,70.28,69.12,69.92,469688
2025-09-04,70.01,70.55,69.83,70.19,353364
2025-09-05,71.45,71.54,69.48,69.48,666208
2025-09-08,68.58,69.74,67.23,67.23,657226
2025-09-09,67.23,68.04,66.52,67.32,429847
2025-09-10,67.32,68.4,66.97,67.77,341290
2025-09-11,67.77,68.13,66.52,67.86,417734
2025-09-12,67.77,69.39,67.77,68.67,413664
2025-09-15,68.94,73.42,68.94,73.42,2452430
2025-09-16,74.23,74.41,72.79,73.42,788278
2025-09-17,73.51,75.66,73.42,74.32,1711928
2025-09-18,74.67,74.67,72.97,73.33,725660
2025-09-19,73.6,74.41,73.15,73.33,598880
2025-09-22,74.05,74.14,71.27,71.99,833416
2025-09-23,72.61,73.51,71.9,72.88,615360
2025-09-24,72.79,73.42,72.25,73.42,440938
2025-09-25,73.51,75.03,73.42,74.14,1020015
2025-09-26,74.23,74.85,72.97,73.51,439156
2025-09-29,72.61,74.41,72.16,72.25,810521
2025-09-30,72.25,72.52,69.92,70.01,905809
2025-10-01,70.73,72.43,70.01,72.16,439344
2025-10-02,72.79,74.32,72.16,73.15,990314
2025-10-03,72.79,76.02,72.79,73.96,1399710
2025-10-06,74.23,75.66,74.14,74.5,857370
2025-10-07,75.03,78.53,74.5,77.09,2892100
2025-10-08,77.9,77.99,76.56,77.81,1066586
2025-10-09,77.09,78.26,76.2,77.09,912819
2025-10-10,77.54,79.61,76.29,78.53,2134102
2025-10-13,77.18,78.08,76.65,77.09,927292
2025-10-14,77.01,77.9,74.85,75.3,1838733
2025-10-15,75.39,75.75,74.41,74.85,873506
2025-10-16,74.76,76.47,74.67,76.29,741317
2025-10-17,77.01,77.01,74.41,74.85,1527946
2025-10-20,75.3,76.02,69.92,70.82,1566953
2025-10-21,71.27,75.75,70.82,75.3,1989091
2025-10-22,75.93,76.29,73.78,76.29,954768
2025-10-23,76.74,81.58,76.38,80.5,4136217
2025-10-24,80.41,82.47,78.89,80.59,976489
2025-10-27,80.86,81.49,78.17,78.17,1061857
2025-10-28,78.08,83.64,76.47,83.64,2098584
2025-10-29,85.16,89.47,84.36,89.47,2656586
2025-10-30,89.2,91.89,88.03,89.65,1302863
2025-10-31,90.09,92.78,88.39,92.78,2186550
2025-11-03,92.33,92.33,88.75,88.75,1066232
2025-11-04,87.94,89.11,82.56,84.54,3607839
2025-11-05,83.91,89.65,82.74,86.78,1065352
2025-11-06,85.7,87.67,81.58,81.58,1441008
2025-11-07,81.13,81.67,75.93,75.93,2824316
2025-11-10,75.93,77.99,74.85,75.3,732956
2025-11-11,75.48,77.36,75.48,76.29,747894
2025-11-12,76.29,79.78,76.29,79.78,847655
2025-11-13,80.41,80.41,78.26,79.25,733173
2025-11-14,78.35,79.25,77.9,78.89,498649
2025-11-17,78.44,80.14,78.26,79.61,569502
2025-11-18,79.87,80.32,78.53,78.8,528559
2025-11-19,78.8,79.34,77.36,77.72,614741
2025-11-20,77.99,77.99,76.74,77.01,514759
2025-11-21,76.74,77.27,75.57,77.01,441561
2025-11-24,77.54,79.61,77.45,79.43,625712
2025-11-25,79.43,79.78,77.54,77.9,386216
2025-11-26,77.99,79.25,77.9,78.71,425588
2025-11-27,78.8,78.8,77.09,78.44,612436
2025-11-28,77.99,78.8,76.65,76.65,477128
2025-12-01,77.1,77.83,76.47,76.56,255111
2025-12-02,76.28,76.92,73.47,76.1,653021
2025-12-03,76.19,77.46,76.19,77.1,364298
2025-12-04,77.55,77.64,76.19,76.28,533578
2025-12-05,76.92,77.19,76.19,76.65,324583
2025-12-08,77.37,79.82,77.1,78.55,1004696
2025-12-09,79.1,79.19,76.37,77.19,638373
2025-12-10,77.19,78.55,76.19,76.19,362778
2025-12-11,76.37,76.83,75.83,76.19,279803
2025-12-12,76.47,76.65,71.75,72.57,773517
2025-12-15,72.57,72.84,71.48,71.48,448238
2025-12-16,71.93,72.84,69.66,72.57,772724
2025-12-17,72.57,73.65,72.57,73.47,296257
2025-12-18,73.47,73.56,72.2,73.02,195196
2025-12-19,73.47,73.47,71.75,71.93,380059
2025-12-22,72.93,75.29,71.93,75.29,558703
2025-12-23,72.29,75.29,72.11,73.93,633346
2025-12-24,74.57,75.05,73.91,74.57,288322
2025-12-25,74.29,75.05,73.81,73.81,327646
2025-12-26,73.62,73.81,71.43,71.53,581349
2025-12-29,72.19,72.67,71.24,71.33,440745
2025-12-30,71.43,71.72,66.38,69.81,1147843
2025-12-31,70.1,72.38,69.43,72.38,687812
2026-01-05,72.67,72.67,69.91,71.05,642969
2026-01-06,71.05,71.05,69.05,70.48,446123
2026-01-07,70.48,70.76,69.05,69.05,837756
2026-01-08,69.62,70.19,69.05,69.05,652585
2026-01-09,69.53,69.91,68.86,68.95,543555
2026-01-12,68.95,71.81,68.95,71.43,787059
2026-01-13,71.53,74.76,71.53,73.43,1249996
2026-01-14,73.43,74.1,72.0,73.43,572221
2026-01-15,73.43,73.62,71.43,71.72,666371
2026-01-16,71.91,74.0,71.43,72.95,767906
2026-01-19,72.95,75.14,72.76,73.33,508518
2026-01-20,74.48,74.48,71.62,71.62,900266
2026-01-21,71.62,72.0,70.48,70.57,656530
2026-01-22,71.33,72.86,70.95,71.43,469938
2026-01-23,71.43,73.14,71.05,71.05,407748
2026-01-26,71.91,74.29,71.14,73.24,1175487
2026-01-27,72.95,76.29,72.95,73.62,854326
2026-01-28,75.14,75.14,72.48,72.86,629353
2026-01-29,72.86,73.81,70.95,72.29,799017
2026-01-30,72.29,73.91,72.0,73.14,511993
